Player,Team,"Year 
Signed",Years,Value,APY,Guaranteed,"APY as % Of 
Cap At Signing","Inflated 
Value","Inflated 
APY","Inflated 
Guaranteed"
Nathan Rourke,Falcons,2024,1,"$915,000","$915,000",$0,0.4%,"$915,000","$915,000",$0
Nathan Rourke,NE/JAX,2023,1,"$750,000","$750,000",$0,0.3%,"$852,091","$852,091",$0
Nathan Rourke,Jaguars,2023,1,"$750,000","$750,000",$0,0.3%,"$852,091","$852,091",$0
Nathan Rourke,Jaguars,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Nathan Rourke,Jaguars,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Nic Shimonek,Chargers,2018,3,"$1,715,000","$571,667","$5,000",0.3%,"$2,471,845","$823,949","$7,207"
Nic Shimonek,Commanders,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Nick Fitzgerald,Buccaneers,2019,3,"$1,770,000","$590,000","$30,000",0.3%,"$2,402,009","$800,670","$40,712"
Nick Fitzgerald,Buccaneers,2019,1,"$136,000","$136,000",$0,0.1%,"$184,561","$184,561",$0
Nick Foles,CHI/JAX,2019,4,"$88,000,000","$22,000,000","$50,125,000",11.7%,"$119,421,892","$29,855,473","$68,022,981"
Nick Foles,Rams,2015,2,"$25,000,000","$12,250,000","$13,792,000",8.5%,"$44,563,093","$21,835,916","$24,584,567"
Nick Foles,Eagles,2018,2,"$29,000,000","$14,500,000","$5,000,000",8.2%,"$41,797,968","$20,898,984","$7,206,546"
Nick Foles,Bears,2020,3,"$24,000,000","$8,000,000","$21,000,000",4%,"$30,926,337","$10,308,779","$27,060,545"
Nick Foles,Eagles,2017,2,"$11,000,000","$5,500,000","$7,000,000",3.3%,"$16,822,754","$8,411,377","$10,705,389"
Nick Foles,Chiefs,2016,2,"$8,500,000","$4,250,000",$0,2.7%,"$13,981,452","$6,990,726",$0
Nick Foles,Colts,2022,2,"$6,200,000","$3,100,000","$4,000,000",1.5%,"$7,605,572","$3,802,786","$4,906,820"
Nick Foles,Eagles,2012,4,"$2,768,520","$692,130","$543,520",0.6%,"$5,863,018","$1,465,755","$1,151,037"
Nick Mullens,LV/MIN,2022,1,"$2,000,000","$2,000,000","$1,000,000",1%,"$2,453,410","$2,453,410","$1,226,705"
Nick Mullens,Vikings,2023,2,"$4,000,000","$2,000,000","$1,922,500",0.9%,"$4,544,484","$2,272,242","$2,184,193"
Nick Mullens,Vikings,2024,1,"$1,900,000","$1,900,000",$0,0.7%,"$1,900,000","$1,900,000",$0
Nick Mullens,Eagles,2021,1,"$970,000","$970,000","$200,000",0.5%,"$1,357,468","$1,357,468","$279,890"
Nick Mullens,Browns,2021,1,"$920,000","$920,000",$0,0.5%,"$1,287,496","$1,287,496",$0
Nick Mullens,49ers,2020,1,"$750,000","$750,000",$0,0.4%,"$966,448","$966,448",$0
Nick Mullens,49ers,2017,3,"$1,667,000","$555,667","$20,000",0.3%,"$2,549,412","$849,805","$30,587"
Nick Mullens,49ers,2018,2,"$1,050,000","$525,000",$0,0.3%,"$1,513,375","$756,687",$0
Nick Mullens,Browns,2021,1,"$289,111","$289,111",$0,0.2%,"$404,597","$404,597",$0
Nick Mullens,Browns,2021,1,"$252,000","$252,000",$0,0.1%,"$352,662","$352,662",$0
Nick Mullens,49ers,2018,1,"$170,000","$170,000",$0,0.1%,"$245,023","$245,023",$0
Nick Mullens,49ers,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Nick Schuessler,Steelers,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Nick Schuessler,Steelers,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Nick Stevens,Broncos,2018,3,"$1,710,500","$570,167",$500,0.3%,"$2,465,359","$821,787",$721
Nick Tiano,Texans,2020,3,"$2,285,000","$761,667",$0,0.4%,"$2,944,445","$981,482",$0
Nolan Henderson,Ravens,2023,3,"$2,701,000","$900,333","$6,000",0.4%,"$3,068,663","$1,022,887","$6,817"
Pat Devlin,Browns,2015,1,"$585,000","$585,000",$0,0.4%,"$1,042,776","$1,042,776",$0
Patrick Mahomes,Chiefs,2020,10,"$450,000,000","$45,000,000","$141,000,000",22.7%,"$579,868,819","$57,986,882","$181,692,230"
Patrick Mahomes,Chiefs,2017,4,"$16,425,962","$4,106,491","$16,425,962",2.5%,"$25,120,902","$6,280,226","$25,120,902"
Paxton Lynch,Broncos,2016,4,"$9,476,306","$2,369,077","$8,334,083",1.5%,"$15,587,355","$3,896,839","$13,708,539"
Paxton Lynch,Steelers,2019,2,"$1,380,000","$690,000",$0,0.4%,"$1,872,752","$936,376",$0
Paxton Lynch,Seahawks,2019,1,"$645,000","$645,000",$0,0.3%,"$875,308","$875,308",$0
Paxton Lynch,Steelers,2019,1,"$136,000","$136,000",$0,0.1%,"$184,561","$184,561",$0
Peewee Jarrett,Jets,2024,3,"$2,833,000","$944,333","$15,000",0.4%,"$2,833,000","$944,333","$15,000"
Peter Pujals,Vikings,2018,3,"$1,715,000","$571,666","$5,000",0.3%,"$2,471,845","$823,947","$7,207"
Peyton Manning,Colts,2004,7,"$98,000,000","$14,000,000","$34,500,000",17.4%,"$310,605,346","$44,372,192","$109,345,760"
Peyton Manning,Broncos,2012,5,"$96,000,000","$19,200,000","$58,000,000",15.9%,"$203,303,483","$40,660,697","$122,829,187"
Peyton Manning,Colts,2011,5,"$90,000,000","$18,000,000","$20,000,000",15%,"$190,953,271","$38,190,654","$42,434,060"
Peyton Manning,Colts,1998,6,"$46,314,000","$7,719,000","$11,600,000",14.7%,"$225,788,264","$37,631,377","$56,551,882"
Peyton Manning,Broncos,2015,2,"$34,000,000","$17,000,000","$15,000,000",11.9%,"$60,605,807","$30,302,903","$26,737,856"
Philip Rivers,Chargers,2015,4,"$83,250,000","$20,812,500","$65,000,000",14.5%,"$148,395,101","$37,098,775","$115,864,042"
Philip Rivers,Colts,2020,1,"$25,000,000","$25,000,000","$25,000,000",12.6%,"$32,214,934","$32,214,934","$32,214,934"
Philip Rivers,Chargers,2009,6,"$91,800,000","$15,300,000","$38,150,000",12.4%,"$190,615,610","$31,769,268","$79,215,528"
Philip Rivers,Chargers,2004,6,"$41,250,000","$6,875,000","$15,580,000",8.5%,"$130,739,495","$21,789,916","$49,379,911"
Phillip Sims,Seahawks,2016,1,"$450,000","$450,000",$0,0.3%,"$740,194","$740,194",$0
Phillip Walker,Bears,2023,2,"$4,000,000","$2,000,000","$3,010,000",0.9%,"$4,544,484","$2,272,242","$3,419,724"
Phillip Walker,Browns,2023,1,"$1,010,000","$1,010,000",$0,0.4%,"$1,147,482","$1,147,482",$0
Phillip Walker,Browns,2023,1,"$1,010,000","$1,010,000",$0,0.4%,"$1,147,482","$1,147,482",$0
Phillip Walker,Seahawks,2024,1,"$1,145,000","$1,145,000",$0,0.4%,"$1,145,000","$1,145,000",$0
Phillip Walker,Panthers,2022,1,"$895,000","$895,000",$0,0.4%,"$1,097,901","$1,097,901",$0
Phillip Walker,Panthers,2020,2,"$1,565,000","$782,500","$150,000",0.4%,"$2,016,655","$1,008,327","$193,290"
Phillip Walker,Colts,2017,3,"$1,675,000","$558,333","$10,000",0.3%,"$2,561,647","$853,882","$15,293"
Phillip Walker,Colts,2018,2,"$1,050,000","$525,000",$0,0.3%,"$1,513,375","$756,687",$0
Phillip Walker,Colts,2019,2,"$1,080,000","$540,000",$0,0.3%,"$1,465,632","$732,816",$0
Phillip Walker,Browns,2023,1,"$477,333","$477,333",$0,0.2%,"$542,308","$542,308",$0
Phillip Walker,Browns,2023,1,"$441,822","$441,822",$0,0.2%,"$501,963","$501,963",$0
Phillip Walker,Browns,2023,1,"$406,311","$406,311",$0,0.2%,"$461,618","$461,618",$0
Phillip Walker,Browns,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Phillip Walker,Browns,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Phillip Walker,Colts,2017,1,"$122,400","$122,400",$0,0.1%,"$187,191","$187,191",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2018,1,"$129,200","$129,200",$0,0.1%,"$186,217","$186,217",$0
Phillip Walker,Colts,2019,1,"$136,000","$136,000",$0,0.1%,"$184,561","$184,561",$0
R.J. Archer,Seahawks,2015,2,"$960,000","$480,000",$0,0.3%,"$1,711,223","$855,611",$0
Reid Sinnett,PHI/MIA,2021,2,"$1,485,000","$742,500",$0,0.4%,"$2,078,186","$1,039,093",$0
Reid Sinnett,Dolphins,2021,2,"$1,485,000","$742,500",$0,0.4%,"$2,078,186","$1,039,093",$0
Reid Sinnett,Bengals,2023,1,"$870,000","$870,000",$0,0.4%,"$988,425","$988,425",$0
Reid Sinnett,Buccaneers,2020,3,"$2,295,000","$765,000","$152,800",0.4%,"$2,957,331","$985,777","$196,898"
Reid Sinnett,Bengals,2023,1,"$228,333","$228,333",$0,0.1%,"$259,414","$259,414",$0
Reid Sinnett,Eagles,2022,1,"$207,000","$207,000",$0,0.1%,"$253,928","$253,928",$0
Reid Sinnett,Dolphins,2022,1,"$207,000","$207,000",$0,0.1%,"$253,928","$253,928",$0
Reid Sinnett,Bengals,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Reid Sinnett,Dolphins,2020,1,"$189,364","$189,364",$0,0.1%,"$244,014","$244,014",$0
Reid Sinnett,Dolphins,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Reid Sinnett,Dolphins,2020,1,"$161,882","$161,882",$0,0.1%,"$208,601","$208,601",$0
Reid Sinnett,Dolphins,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
Reid Sinnett,Buccaneers,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
Rex Grossman,Falcons,2015,1,"$970,000","$970,000",$0,0.7%,"$1,729,048","$1,729,048",$0
Ricky Stanzi,Jaguars,2013,2,"$1,200,000","$600,000",$0,0.5%,"$2,491,707","$1,245,854",$0
Ricky Stanzi,Chiefs,2011,4,"$2,251,052","$562,763","$211,052",0.5%,"$4,776,064","$1,194,016","$447,790"
Ricky Stanzi,Giants,2015,1,"$660,000","$660,000",$0,0.5%,"$1,176,466","$1,176,466",$0
Ricky Stanzi,Texans,2014,1,"$107,100","$107,100",$0,0.1%,"$205,664","$205,664",$0
Ricky Stanzi,Lions,2015,1,"$112,200","$112,200",$0,0.1%,"$199,999","$199,999",$0
Riley Neal,Broncos,2020,3,"$2,293,000","$764,333","$8,000",0.4%,"$2,954,754","$984,917","$10,309"
Rob Johnson,Bills,1998,4,"$24,650,000","$6,162,500","$8,500,000",11.8%,"$120,172,749","$30,043,187","$41,438,879"
Rob Johnson,Commanders,2003,2,"$2,000,000","$1,000,000","$245,000",1.3%,"$6,810,031","$3,405,016","$834,229"
Rob Johnson,Buccaneers,2002,1,"$675,000","$675,000","$475,000",0.9%,"$2,424,649","$2,424,649","$1,706,235"
Rob Johnson,Raiders,2003,1,"$655,000","$655,000",$0,0.9%,"$2,230,285","$2,230,285",$0
Rob Johnson,Jaguars,1997,2,"$675,000","$337,500",$0,0.8%,"$4,158,706","$2,079,353",$0
Rob Johnson,Giants,2006,1,"$710,000","$710,000",$0,0.7%,"$1,777,784","$1,777,784",$0
Rob Johnson,Jaguars,1995,4,"$904,000","$226,000","$250,000",0.6%,"$6,223,224","$1,555,806","$1,721,024"
Robert Griffin III,Browns,2016,2,"$15,000,000","$7,500,000","$6,750,000",4.8%,"$24,673,150","$12,336,575","$11,102,917"
Robert Griffin III,Commanders,2012,5,"$21,119,098","$5,279,775","$21,119,098",4.4%,"$44,724,856","$11,181,215","$44,724,856"
Robert Griffin III,Ravens,2019,2,"$4,000,000","$2,000,000","$2,000,000",1.1%,"$5,428,268","$2,714,134","$2,714,134"
Robert Griffin III,Ravens,2018,1,"$1,100,000","$1,100,000","$100,000",0.6%,"$1,585,440","$1,585,440","$144,131"
Rocky Lombardi,Bengals,2024,3,"$2,840,000","$946,667","$10,000",0.4%,"$2,840,000","$946,667","$10,000"
Russell Wilson,Broncos,2022,5,"$245,000,000","$49,000,000","$165,000,000",23.5%,"$300,542,747","$60,108,549","$202,406,340"
Russell Wilson,SEA/DEN,2019,4,"$140,000,000","$35,000,000","$107,000,000",18.6%,"$189,989,373","$47,497,343","$145,206,164"
Russell Wilson,Seahawks,2015,4,"$87,600,000","$21,900,000","$61,542,000",15.3%,"$156,149,079","$39,037,270","$109,700,075"
Russell Wilson,Seahawks,2012,4,"$2,996,774","$749,194","$619,472",0.6%,"$6,346,402","$1,586,602","$1,311,883"
Russell Wilson,Steelers,2024,1,"$1,210,000","$1,210,000","$1,210,000",0.5%,"$1,210,000","$1,210,000","$1,210,000"
Rusty Smith,Giants,0,1,"$730,000","$730,000",$0,0%,$0,$0,$0
Ryan Finley,HOU/CIN,2019,4,"$3,309,656","$827,414","$789,656",0.4%,"$4,491,425","$1,122,856","$1,071,616"
Ryan Fitzpatrick,Bills,2011,6,"$59,000,000","$9,833,333","$24,000,000",8.2%,"$125,180,478","$20,863,412","$50,920,872"
Ryan Fitzpatrick,Jets,2016,1,"$12,000,000","$12,000,000","$12,000,000",7.7%,"$19,738,520","$19,738,520","$19,738,520"
Ryan Fitzpatrick,Commanders,2021,1,"$10,000,000","$10,000,000","$6,000,000",5.5%,"$13,994,521","$13,994,521","$8,396,712"
Ryan Fitzpatrick,Dolphins,2019,2,"$11,000,000","$5,500,000","$7,000,000",2.9%,"$14,927,736","$7,463,868","$9,499,469"
Ryan Fitzpatrick,NYJ/HOU,2014,2,"$7,250,000","$3,625,000","$4,000,000",2.7%,"$13,922,180","$6,961,090","$7,681,203"
Ryan Fitzpatrick,Titans,2013,2,"$6,500,000","$3,250,000","$3,250,000",2.6%,"$13,496,748","$6,748,374","$6,748,374"
Ryan Fitzpatrick,Bills,2009,3,"$8,250,000","$2,750,000","$1,170,000",2.2%,"$17,130,488","$5,710,163","$2,429,415"
Ryan Fitzpatrick,Buccaneers,2018,1,"$3,300,000","$3,300,000","$1,300,000",1.9%,"$4,756,321","$4,756,321","$1,873,702"
Ryan Fitzpatrick,Buccaneers,2017,1,"$3,000,000","$3,000,000","$1,250,000",1.8%,"$4,588,024","$4,588,024","$1,911,677"
Ryan Fitzpatrick,Bengals,2008,1,"$927,000","$927,000",$0,0.8%,"$2,040,998","$2,040,998",$0
Ryan Fitzpatrick,CIN/LAR,2005,3,"$953,250","$317,750","$28,250",0.4%,"$2,847,486","$949,162","$84,387"
Ryan Griffin,Buccaneers,2017,1,"$1,797,000","$1,797,000",$0,1.1%,"$2,748,226","$2,748,226",$0
Ryan Griffin,Buccaneers,2019,2,"$2,900,000","$1,450,000","$450,000",0.8%,"$3,935,494","$1,967,747","$610,680"
Ryan Griffin,Buccaneers,2017,2,"$2,550,000","$1,275,000",$0,0.8%,"$3,899,820","$1,949,910",$0
Ryan Griffin,Buccaneers,2021,1,"$1,150,000","$1,150,000",$0,0.6%,"$1,609,370","$1,609,370",$0
Ryan Griffin,Buccaneers,2022,1,"$1,195,000","$1,195,000","$75,000",0.6%,"$1,465,913","$1,465,913","$92,003"
Ryan Griffin,Buccaneers,2022,1,"$358,200","$358,200",$0,0.2%,"$439,406","$439,406",$0
Ryan Lindley,Colts,2015,2,"$1,335,000","$667,500",$0,0.5%,"$2,379,669","$1,189,835",$0
Ryan Lindley,Patriots,2015,1,"$660,000","$660,000",$0,0.5%,"$1,176,466","$1,176,466",$0
Ryan Lindley,Cardinals,2012,4,"$2,205,308","$551,327","$105,308",0.5%,"$4,670,279","$1,167,570","$223,015"
Ryan Lindley,Cardinals,2014,1,"$570,000","$570,000",$0,0.4%,"$1,094,571","$1,094,571",$0
Ryan Lindley,Chargers,2014,1,"$107,100","$107,100",$0,0.1%,"$205,664","$205,664",$0
Ryan Mallett,Texans,2015,2,"$7,000,000","$3,500,000",$0,2.4%,"$12,477,666","$6,238,833",$0
Ryan Mallett,Ravens,2017,1,"$2,000,000","$2,000,000","$1,000,000",1.2%,"$3,058,683","$3,058,683","$1,529,341"
Ryan Mallett,Ravens,2015,2,"$2,245,000","$1,122,500",$0,0.8%,"$4,001,766","$2,000,883",$0
Ryan Mallett,NE/HOU,2011,4,"$2,947,828","$736,957","$1,018,876",0.6%,"$6,254,416","$1,563,604","$2,161,752"
Ryan Nassib,Giants,2013,4,"$2,613,600","$653,400","$453,600",0.5%,"$5,426,939","$1,356,735","$941,865"
Ryan Nassib,Saints,2017,1,"$855,000","$855,000","$80,000",0.5%,"$1,307,587","$1,307,587","$122,347"
Ryan Nassib,Jaguars,2017,1,"$775,000","$775,000",$0,0.5%,"$1,185,240","$1,185,240",$0
Ryan Tannehill,Titans,2020,4,"$118,000,000","$29,500,000","$91,000,000",14.9%,"$152,054,490","$38,013,623","$117,262,361"
Ryan Tannehill,Dolphins,2015,4,"$77,000,000","$19,250,000","$45,000,000",13.4%,"$137,254,327","$34,313,582","$80,213,568"
Ryan Tannehill,MIA/TEN,2019,1,"$7,000,000","$7,000,000","$6,750,000",3.7%,"$9,499,469","$9,499,469","$9,160,202"
Ryan Tannehill,Dolphins,2012,4,"$12,668,512","$3,167,128","$12,668,512",2.6%,"$26,828,673","$6,707,168","$26,828,673"
Ryan Williams,Packers,2016,3,"$1,620,000","$540,000",$0,0.3%,"$2,664,700","$888,233",$0
Ryan Willis,Bears,2022,3,"$2,560,000","$853,333",$0,0.4%,"$3,140,365","$1,046,788",$0
Ryan Willis,Bears,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Sam Bradford,Cardinals,2018,2,"$40,000,000","$20,000,000","$15,000,000",11.3%,"$57,652,370","$28,826,185","$21,619,639"
Sam Bradford,MIN/PHI,2016,2,"$35,000,000","$17,500,000","$26,000,000",11.3%,"$57,570,683","$28,785,342","$42,766,793"
Sam Bradford,Rams,2010,5,"$78,000,000","$13,000,000","$50,000,000",10.1%,"$154,427,907","$25,737,984","$98,992,248"
Sam Bradford,Eagles,2010,1,"$78,000,000","$12,000,000","$50,000,000",9.3%,"$154,427,907","$23,758,140","$98,992,248"
Sam Darnold,CAR/NYJ,2018,4,"$30,247,694","$7,561,924","$30,247,694",4.3%,"$43,596,281","$10,899,071","$43,596,281"
Sam Darnold,Vikings,2024,1,"$10,000,000","$10,000,000","$8,750,000",3.9%,"$10,000,000","$10,000,000","$8,750,000"
Sam Darnold,49ers,2023,1,"$4,500,000","$4,500,000","$3,500,000",2%,"$5,112,544","$5,112,544","$3,976,423"
Sam Ehlinger,Colts,2021,4,"$3,610,704","$902,676","$130,704",0.5%,"$5,053,007","$1,263,252","$182,914"
Sam Hartman,Commanders,2024,3,"$2,850,000","$950,000","$245,000",0.4%,"$2,850,000","$950,000","$245,000"
Sam Hartman,Commanders,2024,1,"$795,000","$795,000",$0,0.3%,"$795,000","$795,000",$0
Sam Hartman,Commanders,2024,1,"$225,000","$225,000",$0,0.1%,"$225,000","$225,000",$0
Sam Hartman,Commanders,2024,1,"$225,000","$225,000",$0,0.1%,"$225,000","$225,000",$0
Sam Howell,WAS/SEA,2022,4,"$4,021,600","$1,005,400","$361,600",0.5%,"$4,933,317","$1,233,329","$443,577"
Scott Tolzien,Colts,2016,2,"$3,500,000","$1,750,000","$500,000",1.1%,"$5,757,068","$2,878,534","$822,438"
Sean Clifford,Packers,2023,4,"$4,164,180","$1,041,045","$324,180",0.5%,"$4,731,012","$1,182,753","$368,308"
Sean Clifford,Packers,2024,1,"$301,666","$301,666",$0,0.1%,"$301,666","$301,666",$0
Sean Clifford,Packers,2024,1,"$263,333","$263,333",$0,0.1%,"$263,333","$263,333",$0
Sean Clifford,Packers,2024,1,"$225,000","$225,000",$0,0.1%,"$225,000","$225,000",$0
Sean Mannion,Seahawks,2021,1,"$1,127,500","$1,127,500","$20,000",0.6%,"$1,577,882","$1,577,882","$27,989"
Sean Mannion,Vikings,2022,1,"$1,272,500","$1,272,500","$277,200",0.6%,"$1,560,982","$1,560,982","$340,043"
Sean Mannion,Rams,2015,4,"$3,250,896","$812,724","$625,796",0.6%,"$5,794,799","$1,448,700","$1,115,496"
Sean Mannion,Vikings,2021,1,"$990,000","$990,000",$0,0.5%,"$1,385,458","$1,385,458",$0
Sean Mannion,Vikings,2020,1,"$1,047,500","$1,047,500","$137,500",0.5%,"$1,349,806","$1,349,806","$177,182"
Sean Mannion,Vikings,2019,1,"$895,000","$895,000","$90,000",0.5%,"$1,214,575","$1,214,575","$122,136"
Sean Mannion,Vikings,2021,1,"$334,000","$334,000",$0,0.2%,"$467,417","$467,417",$0
Sean Mannion,Seahawks,2022,1,"$358,200","$358,200",$0,0.2%,"$439,406","$439,406",$0
Sean Mannion,Seahawks,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Sean Mannion,Seahawks,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Sean Mannion,Seahawks,2023,1,"$370,800","$370,800",$0,0.2%,"$421,274","$421,274",$0
Sean Mannion,Vikings,2021,1,"$293,000","$293,000",$0,0.2%,"$410,039","$410,039",$0
Sean Mannion,Vikings,2021,1,"$252,000","$252,000",$0,0.1%,"$352,662","$352,662",$0
Sean Mannion,Vikings,2023,1,"$289,800","$289,800",$0,0.1%,"$329,248","$329,248",$0
Sean Mannion,Vikings,2023,1,"$289,800","$289,800",$0,0.1%,"$329,248","$329,248",$0
Sean Renfree,Falcons,2013,4,"$2,205,896","$551,474","$45,896",0.4%,"$4,580,373","$1,145,093","$95,299"
Sean Renfree,Buccaneers,2017,1,"$635,000","$635,000","$20,000",0.4%,"$971,132","$971,132","$30,587"
Sefo Liufau,Buccaneers,2017,3,"$1,665,000","$555,000","$10,000",0.3%,"$2,546,353","$848,784","$15,293"
Seneca Wallace,Packers,0,1,"$840,000","$840,000",$0,0%,$0,$0,$0
Seth Lobato,Buccaneers,2015,2,"$960,000","$480,000",$0,0.3%,"$1,711,223","$855,611",$0
Shane Buechele,Chiefs,2021,3,"$2,440,000","$813,333","$175,000",0.4%,"$3,414,663","$1,138,221","$244,904"
Shane Buechele,Chiefs,2023,1,"$940,000","$940,000",$0,0.4%,"$1,067,954","$1,067,954",$0
Shane Buechele,Chiefs,2021,2,"$1,485,000","$742,500",$0,0.4%,"$2,078,186","$1,039,093",$0
Shane Buechele,Bills,2024,1,"$1,025,000","$1,025,000","$40,000",0.4%,"$1,025,000","$1,025,000","$40,000"
Shane Buechele,Bills,2023,1,"$216,000","$216,000",$0,0.1%,"$245,402","$245,402",$0
Shane Buechele,Chiefs,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Shane Carden,Bears,2015,3,"$1,585,000","$528,333","$10,000",0.4%,"$2,825,300","$941,766","$17,825"
Shaun Hill,Lions,2010,3,"$10,760,000","$3,586,667","$1,091,750",2.8%,"$21,303,132","$7,101,045","$2,161,496"
Shaun Hill,Lions,2012,2,"$5,500,000","$2,750,000","$1,000,000",2.3%,"$11,647,595","$5,823,798","$2,117,745"
Shaun Hill,Vikings,2015,2,"$6,500,000","$3,250,000","$3,200,000",2.3%,"$11,586,404","$5,793,202","$5,704,076"
Shaun Hill,49ers,2008,3,"$6,000,000","$2,000,000","$1,950,000",1.7%,"$13,210,345","$4,403,448","$4,293,362"
Shaun Hill,Rams,2014,1,"$1,750,000","$1,750,000","$500,000",1.3%,"$3,360,526","$3,360,526","$960,150"
Shaun Hill,Vikings,2005,1,"$656,000","$656,000",$0,0.8%,"$1,959,560","$1,959,560",$0
Shaun Hill,49ers,2006,2,"$1,180,000","$590,000",$0,0.6%,"$2,954,627","$1,477,314",$0
Shaun Hill,Vikings,2002,3,"$920,000","$306,667","$15,000",0.4%,"$3,304,707","$1,101,570","$53,881"
Shea Patterson,Chiefs,2020,3,"$2,285,000","$761,667",$0,0.4%,"$2,944,445","$981,482",$0
Skylar Thompson,Dolphins,2022,4,"$3,742,208","$935,552","$82,208",0.4%,"$4,590,586","$1,147,646","$100,845"
Skyler Howard,Seahawks,2017,3,"$1,665,000","$555,000",$0,0.3%,"$2,546,353","$848,784",$0
Spencer Rattler,Saints,2024,4,"$4,356,480","$1,089,120","$336,480",0.4%,"$4,356,480","$1,089,120","$336,480"
Stephen Morris,Colts,2017,2,"$1,170,000","$585,000",$0,0.4%,"$1,789,329","$894,665",$0
Stephen Morris,Commanders,2018,2,"$1,200,000","$600,000",$0,0.3%,"$1,729,571","$864,786",$0
Stephen Morris,SEA/HOU,2018,1,"$555,000","$555,000",$0,0.3%,"$799,927","$799,927",$0
Stetson Bennett,Rams,2023,4,"$4,539,132","$1,134,783","$699,132",0.5%,"$5,157,003","$1,289,251","$794,299"
Steve McNair,Titans,2004,6,"$63,250,010","$10,541,668","$6,090,000",13.1%,"$200,467,258","$33,411,209","$19,301,904"
Steve McNair,Titans,2001,5,"$42,542,500","$8,508,500",$0,12.6%,"$161,195,082","$32,239,016",$0
Steve McNair,Titans,1995,7,"$27,441,750","$3,920,250","$12,181,000",10.6%,"$188,911,670","$26,987,381","$83,855,186"
Steve McNair,Ravens,2006,4,"$22,000,000","$5,500,000","$11,000,000",5.4%,"$55,086,275","$13,771,569","$27,543,137"
Steve Young,49ers,1997,6,"$45,000,000","$7,500,000",$0,18.1%,"$277,247,069","$46,207,845",$0
Steve Young,49ers,1998,6,"$49,175,000","$8,195,833","$7,500,000",15.6%,"$239,736,104","$39,956,016","$36,563,717"
Steve Young,49ers,2000,5,"$43,025,000","$8,605,000",$0,13.8%,"$176,744,917","$35,348,983",$0
Steve Young,49ers,1993,5,"$25,250,000","$5,050,000","$2,500,000",0%,$0,$0,$0
Steve Young,49ers,1985,6,"$4,892,000","$815,333","$1,142,000",0%,$0,$0,$0
Steve Young,49ers,1991,2,"$4,480,000","$2,240,000",$0,0%,$0,$0,$0
Steve Young,Buccaneers,1985,6,"$4,892,000","$815,333","$1,142,000",0%,$0,$0,$0
Steven Montez,Lions,2022,1,"$825,000","$825,000",$0,0.4%,"$1,012,032","$1,012,032",$0
Steven Montez,Commanders,2020,3,"$2,295,000","$765,000","$35,000",0.4%,"$2,957,331","$985,777","$45,101"
Steven Montez,Commanders,2020,2,"$1,390,000","$695,000",$0,0.4%,"$1,791,150","$895,575",$0
Steven Montez,Commanders,2020,1,"$197,764","$197,764",$0,0.1%,"$254,838","$254,838",$0
Steven Montez,Lions,2022,1,"$207,000","$207,000",$0,0.1%,"$253,928","$253,928",$0
Steven Montez,Lions,2021,1,"$165,600","$165,600",$0,0.1%,"$231,749","$231,749",$0
Steven Montez,Commanders,2020,1,"$170,282","$170,282",$0,0.1%,"$219,425","$219,425",$0
Steven Montez,Commanders,2020,1,"$142,800","$142,800",$0,0.1%,"$184,012","$184,012",$0
T.J. Linta,Chiefs,2019,3,"$1,755,000","$585,000",$0,0.3%,"$2,381,652","$793,884",$0
T.J. Yates,Bills,2017,1,"$855,000","$855,000",$0,0.5%,"$1,307,587","$1,307,587",$0
T.J. Yates,Dolphins,2016,1,"$760,000","$760,000",$0,0.5%,"$1,250,106","$1,250,106",$0
T.J. Yates,Texans,2017,1,"$775,000","$775,000",$0,0.5%,"$1,185,240","$1,185,240",$0
